,State,City,Population,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Total_Crime,Violent_Crime_rate,Property_Crime_rate,Crime_rate,Crime_Group,Crime_Rank
763,Colorado,Evans,21585,47.0,0.0,32.0,4.0,11.0,406.0,61.0,287.0,58.0,7.0,460.0,0.22%,1.88%,2.13%,1,Low
764,Colorado,Fairplay,773,0.0,0.0,0.0,0.0,0.0,11.0,3.0,8.0,0.0,0.0,11.0,0.00%,1.42%,1.42%,1,Low
765,Colorado,Firestone,15558,6.0,1.0,2.0,0.0,3.0,127.0,16.0,94.0,17.0,4.0,137.0,0.04%,0.82%,0.88%,5,Fairly Low
766,Colorado,Florence,3965,3.0,0.0,1.0,0.0,2.0,44.0,3.0,33.0,8.0,0.0,47.0,0.08%,1.11%,1.19%,5,Fairly Low
767,Colorado,Fort Collins,170889,371.0,1.0,41.0,36.0,293.0,3713.0,350.0,3135.0,228.0,7.0,4091.0,0.22%,2.17%,2.39%,1,Low
768,Colorado,Fort Morgan,11355,43.0,0.0,24.0,3.0,16.0,271.0,38.0,203.0,30.0,2.0,316.0,0.38%,2.39%,2.78%,1,Low
769,Colorado,Fountain,31041,127.0,2.0,23.0,15.0,87.0,665.0,98.0,479.0,88.0,2.0,794.0,0.41%,2.14%,2.56%,1,Low
770,Colorado,Fowler,1139,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,1.0,0.0,7.0,0.00%,0.61%,0.61%,5,Fairly Low
771,Colorado,Fraser/Winter Park,2371,14.0,0.0,5.0,0.0,9.0,60.0,4.0,53.0,3.0,0.0,74.0,0.59%,2.53%,3.12%,3,Medium
772,Colorado,Frederick,14238,0.0,0.0,0.0,0.0,0.0,14.0,3.0,4.0,7.0,0.0,14.0,0.00%,0.10%,0.10%,5,Fairly Low
773,Colorado,Frisco,3220,11.0,0.0,2.0,0.0,9.0,84.0,2.0,77.0,5.0,0.0,95.0,0.34%,2.61%,2.95%,1,Low
774,Colorado,Fruita,13504,22.0,1.0,3.0,1.0,17.0,208.0,24.0,174.0,10.0,2.0,232.0,0.16%,1.54%,1.72%,1,Low
775,Colorado,Glendale,5289,50.0,1.0,5.0,14.0,30.0,936.0,22.0,833.0,81.0,1.0,987.0,0.95%,17.70%,18.66%,4,High
776,Colorado,Glenwood Springs,10027,27.0,0.0,7.0,1.0,19.0,469.0,33.0,416.0,20.0,2.0,498.0,0.27%,4.68%,4.97%,3,Medium
777,Colorado,Granby,2133,0.0,0.0,0.0,0.0,0.0,25.0,1.0,23.0,1.0,0.0,25.0,0.00%,1.17%,1.17%,5,Fairly Low
778,Colorado,Grand Junction,63949,235.0,3.0,43.0,30.0,159.0,2463.0,278.0,2034.0,151.0,20.0,2718.0,0.37%,3.85%,4.25%,3,Medium
779,Colorado,Greeley,109255,386.0,2.0,71.0,67.0,246.0,2542.0,338.0,1898.0,306.0,20.0,2948.0,0.35%,2.33%,2.70%,1,Low
780,Colorado,Green Mountain Falls,714,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.00%,0.28%,0.28%,5,Fairly Low
781,Colorado,Gunnison,6689,20.0,0.0,5.0,0.0,15.0,91.0,5.0,78.0,8.0,1.0,112.0,0.30%,1.36%,1.67%,1,Low
782,Colorado,Hayden,1992,1.0,0.0,0.0,0.0,1.0,30.0,5.0,22.0,3.0,0.0,31.0,0.05%,1.51%,1.56%,1,Low
783,Colorado,Holyoke,2204,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,6.0,0.00%,0.27%,0.27%,5,Fairly Low
784,Colorado,Hotchkiss,932,2.0,0.0,2.0,0.0,0.0,20.0,3.0,16.0,1.0,0.0,22.0,0.21%,2.15%,2.36%,1,Low
785,Colorado,Hudson,1806,7.0,0.0,2.0,1.0,4.0,33.0,3.0,23.0,7.0,1.0,41.0,0.39%,1.83%,2.27%,1,Low
786,Colorado,Idaho Springs,1803,14.0,0.0,3.0,0.0,11.0,92.0,6.0,78.0,8.0,0.0,106.0,0.78%,5.10%,5.88%,2,Fairly High
787,Colorado,Ignacio,892,4.0,0.0,0.0,0.0,4.0,14.0,3.0,11.0,0.0,0.0,18.0,0.45%,1.57%,2.02%,1,Low
788,Colorado,Johnstown,15547,17.0,0.0,5.0,1.0,11.0,291.0,16.0,256.0,19.0,3.0,311.0,0.11%,1.87%,2.00%,1,Low
789,Colorado,Kersey,1679,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.18%,0.06%,0.24%,5,Fairly Low
790,Colorado,Lafayette,29522,63.0,0.0,28.0,4.0,31.0,731.0,77.0,605.0,49.0,4.0,798.0,0.21%,2.48%,2.70%,1,Low
791,Colorado,La Junta,6983,32.0,1.0,15.0,3.0,13.0,386.0,83.0,279.0,24.0,1.0,419.0,0.46%,5.53%,6.00%,2,Fairly High
792,Colorado,Lamar,7619,0.0,0.0,0.0,0.0,0.0,82.0,15.0,67.0,0.0,0.0,82.0,0.00%,1.08%,1.08%,5,Fairly Low
793,Colorado,La Salle,2400,6.0,0.0,0.0,0.0,6.0,30.0,11.0,16.0,3.0,0.0,36.0,0.25%,1.25%,1.50%,1,Low
794,Colorado,Leadville,2785,8.0,0.0,3.0,0.0,5.0,27.0,6.0,16.0,5.0,0.0,35.0,0.29%,0.97%,1.26%,5,Fairly Low
795,Colorado,Limon,1929,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.00%,0.10%,0.10%,5,Fairly Low
796,Colorado,Littleton,48831,43.0,0.0,20.0,13.0,10.0,1372.0,211.0,974.0,187.0,6.0,1421.0,0.09%,2.81%,2.91%,3,Medium
797,Colorado,Lone Tree,15129,47.0,1.0,5.0,10.0,31.0,1051.0,40.0,976.0,35.0,3.0,1101.0,0.31%,6.95%,7.28%,2,Fairly High
798,Colorado,Longmont,97928,422.0,1.0,124.0,31.0,266.0,2548.0,294.0,1935.0,319.0,43.0,3013.0,0.43%,2.60%,3.08%,3,Medium
799,Colorado,Louisville,21532,16.0,0.0,5.0,0.0,11.0,301.0,40.0,244.0,17.0,3.0,320.0,0.07%,1.40%,1.49%,1,Low
800,Colorado,Loveland,78856,222.0,0.0,54.0,18.0,150.0,1571.0,157.0,1289.0,125.0,10.0,1803.0,0.28%,1.99%,2.29%,1,Low
801,Colorado,Mancos,1429,2.0,0.0,0.0,0.0,2.0,17.0,3.0,13.0,1.0,0.0,19.0,0.14%,1.19%,1.33%,5,Fairly Low
802,Colorado,Manitou Springs,5388,5.0,1.0,1.0,0.0,3.0,72.0,12.0,53.0,7.0,0.0,77.0,0.09%,1.34%,1.43%,1,Low
803,Colorado,Mead,4924,4.0,0.0,4.0,0.0,0.0,55.0,6.0,38.0,11.0,0.0,59.0,0.08%,1.12%,1.20%,5,Fairly Low
804,Colorado,Meeker,2238,5.0,0.0,2.0,0.0,3.0,22.0,1.0,21.0,0.0,1.0,28.0,0.22%,0.98%,1.25%,5,Fairly Low
805,Colorado,Milliken,7978,1.0,0.0,1.0,0.0,0.0,29.0,3.0,20.0,6.0,1.0,31.0,0.01%,0.36%,0.39%,5,Fairly Low
806,Colorado,Monte Vista,4084,19.0,0.0,4.0,2.0,13.0,157.0,25.0,123.0,9.0,2.0,178.0,0.47%,3.84%,4.36%,3,Medium
807,Colorado,Montrose,19564,40.0,0.0,0.0,9.0,31.0,689.0,68.0,571.0,50.0,5.0,734.0,0.20%,3.52%,3.75%,3,Medium
808,Colorado,Mountain View,541,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,1.0,0.0,11.0,0.00%,2.03%,2.03%,1,Low
809,Colorado,Mountain Village,1450,1.0,0.0,0.0,0.0,1.0,19.0,0.0,15.0,4.0,0.0,20.0,0.07%,1.31%,1.38%,1,Low
810,Colorado,Mount Crested Butte,859,7.0,0.0,2.0,0.0,5.0,15.0,0.0,14.0,1.0,0.0,22.0,0.81%,1.75%,2.56%,1,Low
811,Colorado,Nederland,1560,2.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,6.0,0.13%,0.26%,0.38%,5,Fairly Low
812,Colorado,New Castle,5095,4.0,0.0,0.0,0.0,4.0,46.0,5.0,39.0,2.0,1.0,51.0,0.08%,0.90%,1.00%,5,Fairly Low
813,Colorado,Northglenn,39420,180.0,1.0,48.0,21.0,110.0,1229.0,119.0,868.0,242.0,12.0,1421.0,0.46%,3.12%,3.60%,3,Medium
814,Colorado,Oak Creek,975,4.0,0.0,3.0,0.0,1.0,7.0,0.0,6.0,1.0,0.0,11.0,0.41%,0.72%,1.13%,5,Fairly Low
815,Colorado,Olathe,1824,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,6.0,0.00%,0.33%,0.33%,5,Fairly Low
816,Colorado,Pagosa Springs,2044,5.0,0.0,1.0,0.0,4.0,44.0,7.0,36.0,1.0,0.0,49.0,0.24%,2.15%,2.40%,1,Low
817,Colorado,Palisade,2723,6.0,0.0,3.0,0.0,3.0,34.0,4.0,30.0,0.0,0.0,40.0,0.22%,1.25%,1.47%,1,Low
818,Colorado,Parachute,1125,16.0,0.0,4.0,0.0,12.0,34.0,6.0,18.0,10.0,1.0,51.0,1.42%,3.02%,4.53%,3,Medium
819,Colorado,Parker,57050,55.0,1.0,12.0,5.0,37.0,826.0,150.0,610.0,66.0,3.0,884.0,0.10%,1.45%,1.55%,1,Low
820,Colorado,Platteville,3922,5.0,0.0,2.0,0.0,3.0,55.0,7.0,36.0,12.0,0.0,60.0,0.13%,1.40%,1.53%,1,Low
821,Colorado,Pueblo,112381,0.0,5.0,110.0,0.0,481.0,4801.0,894.0,3208.0,699.0,61.0,4862.0,0.00%,4.27%,4.33%,3,Medium
822,Colorado,Rangely,2278,3.0,0.0,1.0,0.0,2.0,5.0,1.0,4.0,0.0,0.0,8.0,0.13%,0.22%,0.35%,5,Fairly Low
823,Colorado,Rifle,9782,38.0,1.0,6.0,3.0,28.0,221.0,25.0,180.0,16.0,4.0,263.0,0.39%,2.26%,2.69%,1,Low
824,Colorado,Salida,6061,5.0,0.0,0.0,0.0,5.0,184.0,7.0,166.0,11.0,0.0,189.0,0.08%,3.04%,3.12%,3,Medium
825,Colorado,Severance,5362,2.0,0.0,2.0,0.0,0.0,15.0,3.0,11.0,1.0,0.0,17.0,0.04%,0.28%,0.32%,5,Fairly Low
826,Colorado,Sheridan,6233,28.0,0.0,4.0,7.0,17.0,450.0,37.0,369.0,44.0,2.0,480.0,0.45%,7.22%,7.70%,2,Fairly High
827,Colorado,Silt,3215,10.0,0.0,0.0,0.0,10.0,20.0,4.0,12.0,4.0,0.0,30.0,0.31%,0.62%,0.93%,5,Fairly Low
828,Colorado,Silverthorne,4948,2.0,0.0,0.0,0.0,2.0,90.0,8.0,76.0,6.0,0.0,92.0,0.04%,1.82%,1.86%,1,Low
829,Colorado,Simla,642,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,5.0,0.31%,0.47%,0.78%,5,Fairly Low
830,Colorado,Snowmass Village,2767,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,14.0,0.00%,0.51%,0.51%,5,Fairly Low
831,Colorado,South Fork,348,1.0,0.0,1.0,0.0,0.0,8.0,2.0,3.0,3.0,0.0,9.0,0.29%,2.30%,2.59%,1,Low
832,Colorado,Springfield,1369,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,4.0,0.07%,0.22%,0.29%,5,Fairly Low
833,Colorado,Sterling,13573,107.0,1.0,35.0,5.0,66.0,462.0,99.0,344.0,19.0,7.0,576.0,0.79%,3.40%,4.24%,3,Medium
834,Colorado,Telluride,2518,3.0,0.0,0.0,0.0,3.0,17.0,1.0,15.0,1.0,0.0,20.0,0.12%,0.68%,0.79%,5,Fairly Low
835,Colorado,Thornton,142168,388.0,1.0,130.0,74.0,183.0,4303.0,393.0,3279.0,631.0,18.0,4709.0,0.27%,3.03%,3.31%,3,Medium
836,Colorado,Timnath,5027,2.0,0.0,1.0,1.0,0.0,99.0,20.0,74.0,5.0,0.0,101.0,0.04%,1.97%,2.01%,1,Low
837,Colorado,Trinidad,8116,38.0,0.0,0.0,9.0,29.0,350.0,67.0,263.0,20.0,3.0,391.0,0.47%,4.31%,4.82%,3,Medium
838,Colorado,Walsh,513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19%,0.00%,0.19%,5,Fairly Low
839,Colorado,Westminster,114392,316.0,2.0,53.0,77.0,184.0,3713.0,376.0,2703.0,634.0,10.0,4039.0,0.28%,3.25%,3.53%,3,Medium
840,Colorado,Woodland Park,7863,11.0,0.0,3.0,0.0,8.0,111.0,5.0,105.0,1.0,0.0,122.0,0.14%,1.41%,1.55%,1,Low
841,Colorado,Wray,2331,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.04%,0.04%,0.13%,5,Fairly Low
842,Colorado,Yuma,3452,4.0,0.0,1.0,0.0,3.0,19.0,3.0,8.0,8.0,0.0,23.0,0.12%,0.55%,0.67%,5,Fairly Low
843,Connecticut,Ansonia,18656,36.0,1.0,10.0,11.0,14.0,277.0,14.0,220.0,43.0,1.0,314.0,0.19%,1.48%,1.68%,1,Low
844,Connecticut,Avon,18320,4.0,0.0,0.0,1.0,3.0,209.0,15.0,182.0,12.0,0.0,213.0,0.02%,1.14%,1.16%,5,Fairly Low
845,Connecticut,Berlin,20500,19.0,0.0,2.0,5.0,12.0,251.0,40.0,196.0,15.0,1.0,271.0,0.09%,1.22%,1.32%,5,Fairly Low
846,Connecticut,Bethel,19855,6.0,2.0,1.0,1.0,2.0,125.0,13.0,108.0,4.0,0.0,131.0,0.03%,0.63%,0.66%,5,Fairly Low
847,Connecticut,Bloomfield,21406,27.0,1.0,5.0,5.0,16.0,500.0,21.0,431.0,48.0,0.0,527.0,0.13%,2.34%,2.46%,1,Low
848,Connecticut,Branford,28002,9.0,0.0,2.0,4.0,3.0,386.0,30.0,326.0,30.0,0.0,395.0,0.03%,1.38%,1.41%,1,Low
849,Connecticut,Bridgeport,144908,843.0,17.0,71.0,392.0,363.0,2465.0,555.0,1292.0,618.0,13.0,3321.0,0.58%,1.70%,2.29%,1,Low
850,Connecticut,Bristol,59977,53.0,1.0,8.0,21.0,23.0,822.0,113.0,603.0,106.0,2.0,877.0,0.09%,1.37%,1.46%,1,Low
851,Connecticut,Brookfield,17071,4.0,0.0,1.0,1.0,2.0,143.0,6.0,134.0,3.0,0.0,147.0,0.02%,0.84%,0.86%,5,Fairly Low
852,Connecticut,Canton,10267,5.0,0.0,1.0,0.0,4.0,56.0,4.0,45.0,7.0,0.0,61.0,0.05%,0.55%,0.59%,5,Fairly Low
853,Connecticut,Cheshire,29167,13.0,1.0,4.0,2.0,6.0,207.0,14.0,172.0,21.0,0.0,220.0,0.04%,0.71%,0.75%,5,Fairly Low
854,Connecticut,Clinton,12914,12.0,0.0,5.0,3.0,4.0,232.0,21.0,207.0,4.0,0.0,244.0,0.09%,1.80%,1.89%,1,Low
855,Connecticut,Coventry,12411,12.0,0.0,6.0,1.0,5.0,132.0,16.0,103.0,13.0,0.0,144.0,0.10%,1.06%,1.16%,5,Fairly Low
856,Connecticut,Cromwell,13894,5.0,0.0,1.0,2.0,2.0,363.0,21.0,326.0,16.0,3.0,371.0,0.04%,2.61%,2.67%,1,Low
857,Connecticut,Danbury,85167,97.0,1.0,15.0,28.0,53.0,1045.0,132.0,827.0,86.0,4.0,1146.0,0.11%,1.23%,1.35%,5,Fairly Low
858,Connecticut,Darien,21880,3.0,0.0,0.0,1.0,2.0,267.0,29.0,206.0,32.0,0.0,270.0,0.01%,1.22%,1.23%,5,Fairly Low
859,Connecticut,Derby,12468,24.0,0.0,4.0,11.0,9.0,240.0,39.0,179.0,22.0,2.0,266.0,0.19%,1.92%,2.13%,1,Low
860,Connecticut,East Hampton,12842,3.0,0.0,0.0,3.0,0.0,104.0,10.0,84.0,10.0,0.0,107.0,0.02%,0.81%,0.83%,5,Fairly Low
861,Connecticut,East Hartford,49842,76.0,1.0,18.0,31.0,26.0,775.0,109.0,525.0,141.0,8.0,859.0,0.15%,1.55%,1.72%,1,Low
862,Connecticut,East Haven,28635,36.0,0.0,7.0,11.0,18.0,572.0,58.0,454.0,60.0,0.0,608.0,0.13%,2.00%,2.12%,1,Low
863,Connecticut,East Lyme,18588,8.0,0.0,1.0,1.0,6.0,83.0,12.0,54.0,17.0,1.0,92.0,0.04%,0.45%,0.49%,5,Fairly Low
864,Connecticut,Easton,7519,0.0,0.0,0.0,0.0,0.0,42.0,13.0,21.0,8.0,0.0,42.0,0.00%,0.56%,0.56%,5,Fairly Low
865,Connecticut,East Windsor,11399,14.0,1.0,1.0,4.0,8.0,275.0,39.0,219.0,17.0,0.0,289.0,0.12%,2.41%,2.54%,1,Low
866,Connecticut,Enfield,44443,49.0,1.0,12.0,6.0,30.0,606.0,59.0,497.0,50.0,2.0,657.0,0.11%,1.36%,1.48%,1,Low
867,Connecticut,Fairfield,62239,31.0,1.0,3.0,13.0,14.0,941.0,96.0,791.0,54.0,0.0,972.0,0.05%,1.51%,1.56%,1,Low
868,Connecticut,Farmington,25525,6.0,0.0,2.0,3.0,1.0,599.0,107.0,464.0,28.0,1.0,606.0,0.02%,2.35%,2.37%,1,Low
869,Connecticut,Glastonbury,34497,22.0,0.0,3.0,5.0,14.0,327.0,35.0,270.0,22.0,1.0,350.0,0.06%,0.95%,1.01%,5,Fairly Low
870,Connecticut,Granby,11386,0.0,0.0,0.0,0.0,0.0,64.0,3.0,58.0,3.0,0.0,64.0,0.00%,0.56%,0.56%,5,Fairly Low
871,Connecticut,Greenwich,62905,22.0,0.0,4.0,4.0,14.0,471.0,65.0,348.0,58.0,0.0,493.0,0.03%,0.75%,0.78%,5,Fairly Low
872,Connecticut,Groton,8967,16.0,0.0,4.0,0.0,12.0,99.0,26.0,70.0,3.0,2.0,117.0,0.18%,1.10%,1.30%,5,Fairly Low
873,Connecticut,Groton Long Point,509,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.00%,0.59%,0.59%,5,Fairly Low
874,Connecticut,Groton Town,29046,34.0,1.0,10.0,2.0,21.0,304.0,37.0,249.0,18.0,2.0,340.0,0.12%,1.05%,1.17%,5,Fairly Low
875,Connecticut,Guilford,22194,10.0,0.0,4.0,1.0,5.0,201.0,14.0,176.0,11.0,3.0,214.0,0.05%,0.91%,0.96%,5,Fairly Low
876,Connecticut,Hamden,60855,199.0,2.0,9.0,45.0,143.0,1328.0,109.0,1047.0,172.0,1.0,1528.0,0.33%,2.18%,2.51%,1,Low
877,Connecticut,Hartford,122245,1049.0,21.0,31.0,271.0,726.0,3424.0,427.0,2464.0,533.0,50.0,4523.0,0.86%,2.80%,3.70%,3,Medium
878,Connecticut,Ledyard,14698,6.0,0.0,4.0,0.0,2.0,73.0,15.0,53.0,5.0,1.0,80.0,0.04%,0.50%,0.54%,5,Fairly Low
879,Connecticut,Madison,18087,0.0,0.0,0.0,0.0,0.0,65.0,3.0,50.0,12.0,1.0,66.0,0.00%,0.36%,0.36%,5,Fairly Low
880,Connecticut,Manchester,57630,100.0,1.0,16.0,46.0,37.0,1376.0,143.0,1135.0,98.0,1.0,1477.0,0.17%,2.39%,2.56%,1,Low
881,Connecticut,Meriden,59378,157.0,3.0,19.0,38.0,97.0,1020.0,178.0,719.0,123.0,7.0,1184.0,0.26%,1.72%,1.99%,1,Low
882,Connecticut,Middlebury,7750,2.0,0.0,0.0,0.0,2.0,64.0,9.0,47.0,8.0,0.0,66.0,0.03%,0.83%,0.85%,5,Fairly Low
883,Connecticut,Middletown,45963,38.0,0.0,5.0,10.0,23.0,613.0,62.0,474.0,77.0,0.0,651.0,0.08%,1.33%,1.42%,1,Low
884,Connecticut,Milford,54898,29.0,1.0,0.0,16.0,12.0,1028.0,95.0,853.0,80.0,1.0,1058.0,0.05%,1.87%,1.93%,1,Low
885,Connecticut,Monroe,19466,3.0,0.0,2.0,1.0,0.0,84.0,12.0,66.0,6.0,1.0,88.0,0.02%,0.43%,0.45%,5,Fairly Low
886,Connecticut,Naugatuck,31214,30.0,0.0,10.0,9.0,11.0,441.0,48.0,372.0,21.0,3.0,474.0,0.10%,1.41%,1.52%,1,Low
887,Connecticut,New Britain,72354,306.0,3.0,44.0,66.0,193.0,1195.0,188.0,826.0,181.0,7.0,1508.0,0.42%,1.65%,2.08%,1,Low
888,Connecticut,New Canaan,20268,2.0,0.0,0.0,0.0,2.0,101.0,14.0,80.0,7.0,0.0,103.0,0.01%,0.50%,0.51%,5,Fairly Low
889,Connecticut,New Haven,130494,1168.0,13.0,45.0,321.0,789.0,4958.0,659.0,3580.0,719.0,28.0,6154.0,0.90%,3.80%,4.72%,3,Medium
890,Connecticut,Newington,30060,24.0,0.0,2.0,14.0,8.0,646.0,65.0,530.0,51.0,0.0,670.0,0.08%,2.15%,2.23%,1,Low
891,Connecticut,New London,26856,79.0,0.0,19.0,32.0,28.0,461.0,90.0,329.0,42.0,4.0,544.0,0.29%,1.72%,2.03%,1,Low
892,Connecticut,New Milford,26835,15.0,0.0,9.0,0.0,6.0,181.0,2.0,173.0,6.0,1.0,197.0,0.06%,0.67%,0.73%,5,Fairly Low
893,Connecticut,Newtown,27795,6.0,0.0,0.0,1.0,5.0,57.0,11.0,45.0,1.0,1.0,64.0,0.02%,0.21%,0.23%,5,Fairly Low
894,Connecticut,North Branford,14127,8.0,0.0,4.0,3.0,1.0,99.0,10.0,79.0,10.0,0.0,107.0,0.06%,0.70%,0.76%,5,Fairly Low
895,Connecticut,North Haven,23642,11.0,0.0,0.0,5.0,6.0,361.0,57.0,268.0,36.0,1.0,373.0,0.05%,1.53%,1.58%,1,Low
896,Connecticut,Norwalk,89440,183.0,1.0,8.0,29.0,145.0,1247.0,133.0,989.0,125.0,4.0,1434.0,0.20%,1.39%,1.60%,1,Low
897,Connecticut,Norwich,38964,149.0,0.0,26.0,22.0,101.0,533.0,112.0,368.0,53.0,5.0,687.0,0.38%,1.37%,1.76%,1,Low
898,Connecticut,Old Saybrook,10069,2.0,0.0,0.0,0.0,2.0,69.0,5.0,59.0,5.0,0.0,71.0,0.02%,0.69%,0.71%,5,Fairly Low
899,Connecticut,Orange,13948,4.0,0.0,0.0,3.0,1.0,370.0,25.0,326.0,19.0,0.0,374.0,0.03%,2.65%,2.68%,1,Low
900,Connecticut,Plainfield,15145,18.0,1.0,9.0,1.0,7.0,37.0,3.0,29.0,5.0,0.0,55.0,0.12%,0.24%,0.36%,5,Fairly Low
901,Connecticut,Plainville,17610,33.0,0.0,1.0,3.0,29.0,348.0,18.0,309.0,21.0,0.0,381.0,0.19%,1.98%,2.16%,1,Low
902,Connecticut,Plymouth,11573,2.0,0.0,0.0,1.0,1.0,110.0,10.0,84.0,16.0,0.0,112.0,0.02%,0.95%,0.97%,5,Fairly Low
903,Connecticut,Portland,9281,4.0,0.0,1.0,0.0,3.0,38.0,3.0,26.0,9.0,0.0,42.0,0.04%,0.41%,0.45%,5,Fairly Low
904,Connecticut,Putnam,9374,18.0,0.0,9.0,0.0,9.0,72.0,9.0,56.0,7.0,2.0,92.0,0.19%,0.77%,0.98%,5,Fairly Low
905,Connecticut,Redding,9120,2.0,0.0,1.0,1.0,0.0,35.0,9.0,26.0,0.0,0.0,37.0,0.02%,0.38%,0.41%,5,Fairly Low
906,Connecticut,Ridgefield,25050,1.0,0.0,0.0,0.0,1.0,72.0,12.0,53.0,7.0,0.0,73.0,0.00%,0.29%,0.29%,5,Fairly Low
907,Connecticut,Rocky Hill,20199,12.0,1.0,7.0,2.0,2.0,212.0,21.0,166.0,25.0,0.0,224.0,0.06%,1.05%,1.11%,5,Fairly Low
908,Connecticut,Seymour,16505,9.0,0.0,2.0,4.0,3.0,104.0,20.0,73.0,11.0,2.0,115.0,0.05%,0.63%,0.70%,5,Fairly Low
909,Connecticut,Shelton,41287,22.0,0.0,8.0,7.0,7.0,304.0,61.0,219.0,24.0,1.0,327.0,0.05%,0.74%,0.79%,5,Fairly Low
910,Connecticut,Simsbury,25169,3.0,0.0,1.0,2.0,0.0,146.0,5.0,121.0,20.0,0.0,149.0,0.01%,0.58%,0.59%,5,Fairly Low
911,Connecticut,Southington,43886,26.0,0.0,2.0,6.0,18.0,542.0,87.0,407.0,48.0,1.0,569.0,0.06%,1.24%,1.30%,5,Fairly Low
912,Connecticut,South Windsor,26097,13.0,0.0,5.0,4.0,4.0,332.0,50.0,255.0,27.0,2.0,347.0,0.05%,1.27%,1.33%,5,Fairly Low
913,Connecticut,Stamford,130678,264.0,5.0,27.0,87.0,145.0,1803.0,196.0,1446.0,161.0,1.0,2068.0,0.20%,1.38%,1.58%,1,Low
914,Connecticut,Stonington,18439,15.0,2.0,3.0,0.0,10.0,159.0,31.0,126.0,2.0,0.0,174.0,0.08%,0.86%,0.94%,5,Fairly Low
915,Connecticut,Stratford,52034,71.0,1.0,13.0,25.0,32.0,859.0,97.0,654.0,108.0,4.0,934.0,0.14%,1.65%,1.79%,1,Low
916,Connecticut,Suffield,15740,5.0,0.0,2.0,1.0,2.0,62.0,13.0,39.0,10.0,0.0,67.0,0.03%,0.39%,0.43%,5,Fairly Low
917,Connecticut,Thomaston,7521,4.0,0.0,1.0,1.0,2.0,58.0,6.0,46.0,6.0,0.0,62.0,0.05%,0.77%,0.82%,5,Fairly Low
918,Connecticut,Torrington,33972,36.0,0.0,12.0,5.0,19.0,372.0,53.0,289.0,30.0,2.0,410.0,0.11%,1.10%,1.21%,5,Fairly Low
919,Connecticut,Trumbull,35772,45.0,0.0,7.0,15.0,23.0,778.0,53.0,692.0,33.0,1.0,824.0,0.13%,2.17%,2.30%,1,Low
920,Connecticut,Vernon,29318,16.0,0.0,5.0,3.0,8.0,307.0,50.0,211.0,46.0,0.0,323.0,0.05%,1.05%,1.10%,5,Fairly Low
921,Connecticut,Wallingford,44457,17.0,0.0,6.0,1.0,10.0,291.0,35.0,237.0,19.0,1.0,309.0,0.04%,0.65%,0.70%,5,Fairly Low
922,Connecticut,Waterbury,107812,325.0,5.0,53.0,124.0,143.0,3263.0,450.0,2272.0,541.0,12.0,3600.0,0.30%,3.03%,3.34%,3,Medium
923,Connecticut,Waterford,18812,8.0,0.0,4.0,1.0,3.0,189.0,10.0,174.0,5.0,0.0,197.0,0.04%,1.00%,1.05%,5,Fairly Low
924,Connecticut,Watertown,21534,13.0,3.0,3.0,2.0,5.0,284.0,26.0,221.0,37.0,0.0,297.0,0.06%,1.32%,1.38%,1,Low
925,Connecticut,West Hartford,62875,36.0,0.0,1.0,30.0,5.0,1406.0,130.0,1192.0,84.0,1.0,1443.0,0.06%,2.24%,2.30%,1,Low
926,Connecticut,West Haven,54794,85.0,1.0,21.0,29.0,34.0,1091.0,96.0,828.0,167.0,3.0,1179.0,0.16%,1.99%,2.15%,1,Low
927,Connecticut,Weston,10254,0.0,0.0,0.0,0.0,0.0,15.0,1.0,14.0,0.0,0.0,15.0,0.00%,0.15%,0.15%,5,Fairly Low
928,Connecticut,Westport,28332,4.0,0.0,0.0,2.0,2.0,193.0,20.0,152.0,21.0,0.0,197.0,0.01%,0.68%,0.70%,5,Fairly Low
929,Connecticut,Wethersfield,26009,23.0,0.0,4.0,8.0,11.0,351.0,39.0,272.0,40.0,1.0,375.0,0.09%,1.35%,1.44%,1,Low
930,Connecticut,Willimantic,17660,22.0,0.0,7.0,6.0,9.0,119.0,18.0,85.0,16.0,1.0,142.0,0.12%,0.67%,0.80%,5,Fairly Low
